time,e Jup calc,e Jup Runge-Kutta,e Jup Bulirsch-Stoer,e Sat calc,e Sat Runge-Kutta,e Sat Bulirsch-Stoer
127470,0.059811731,0.057768043,0.024005206,0.025025866,0.030221853,0.090024647
127480,0.059806678,0.058455925,0.02350488,0.025062305,0.031263351,0.091390413
127490,0.059801612,0.058580266,0.023564174,0.025098775,0.033579586,0.090348817
127500,0.059796533,0.058158332,0.023961646,0.025135276,0.030249629,0.092109998
127510,0.059791441,0.057825862,0.023128656,0.025171808,0.029423606,0.094756015
127520,0.059786336,0.057466526,0.022894028,0.02520837,0.031542024,0.091542464
127530,0.059781218,0.05765568,0.023318261,0.025244963,0.030097216,0.093021782
127540,0.059776087,0.05836549,0.023207658,0.025281585,0.031973767,0.095082629
127550,0.059770943,0.058549904,0.022621475,0.025318237,0.034472488,0.092764391
127560,0.059765786,0.058205388,0.022753352,0.025354919,0.031472396,0.092042589
127570,0.059760616,0.057836131,0.023108035,0.02539163,0.030889471,0.095278659
127580,0.059755432,0.057354606,0.023059283,0.02542837,0.03171335,0.092536654
127590,0.059750236,0.057487936,0.022905286,0.02546514,0.029812127,0.090896982
127600,0.059745027,0.058233714,0.023247185,0.025501938,0.032405654,0.092550027
127610,0.059739805,0.058488751,0.02373002,0.025538764,0.035188393,0.091093786
127620,0.05973457,0.058171114,0.023325193,0.025575619,0.032782064,0.090523938
127630,0.059729321,0.057804282,0.023429999,0.025612503,0.032498414,0.090110025
127640,0.05972406,0.05719913,0.023940508,0.025649414,0.032121483,0.08907806
127650,0.059718786,0.057286516,0.023831802,0.025686353,0.029634315,0.090069768
127660,0.059713498,0.058100743,0.02318362,0.025723319,0.032469948,0.090201989
127670,0.059708198,0.058363186,0.023331239,0.025760313,0.035408658,0.088092422
127680,0.059702885,0.058091476,0.023563848,0.025797335,0.03378704,0.09077199
127690,0.059697558,0.057709154,0.022715936,0.025834383,0.033802816,0.091807618
127700,0.059692219,0.056991283,0.022505127,0.025871458,0.032543421,0.088599014
127710,0.059686866,0.057094782,0.022873413,0.02590856,0.029659471,0.091398396
127720,0.059681501,0.057924348,0.022808187,0.025945688,0.03239219,0.092720644
127730,0.059676123,0.05820926,0.022479267,0.025982842,0.035458052,0.089861065
127740,0.059670731,0.058002888,0.022698255,0.026020023,0.03465244,0.091442028
127750,0.059665327,0.057533316,0.023311461,0.026057229,0.034882285,0.093456313
127760,0.059659909,0.056782232,0.023147293,0.026094461,0.032868241,0.092165405
127770,0.059654479,0.056900503,0.022988586,0.026131719,0.029680808,0.092408458
127780,0.059649035,0.057711641,0.02327884,0.026169002,0.032007538,0.093865618
127790,0.059643579,0.058069554,0.023728061,0.02620631,0.035028819,0.093426499
127800,0.059638109,0.057893314,0.023163549,0.026243643,0.035115605,0.094210417
127810,0.059632627,0.057330309,0.02322523,0.026281001,0.035673863,0.092407613
127820,0.059627131,0.056598071,0.023658163,0.026318383,0.033217496,0.092242644
127830,0.059621623,0.056704429,0.023307347,0.02635579,0.030000317,0.093719832
127840,0.059616101,0.057506452,0.022726538,0.026393221,0.031635667,0.091887779
127850,0.059610567,0.057939359,0.02300191,0.026430677,0.034176817,0.090191193
127860,0.059605019,0.057765578,0.023118185,0.026468156,0.035136282,0.093163511
127870,0.059599459,0.057142448,0.02238774,0.026505658,0.036005733,0.091431245
127880,0.059593885,0.056447331,0.022307918,0.026543185,0.033300334,0.088595415
127890,0.059588299,0.056524934,0.022658309,0.026580734,0.030354339,0.09161584
127900,0.059582699,0.057328988,0.022791833,0.026618307,0.031233369,0.090294655
127910,0.059577087,0.057830075,0.022446052,0.026655903,0.033085245,0.087705721
127920,0.059571461,0.05765228,0.022754895,0.026693522,0.035004774,0.089630024
127930,0.059565823,0.057004552,0.023373112,0.026731163,0.036133221,0.08965796
127940,0.059560171,0.056328568,0.023224531,0.026768827,0.033408786,0.088879288
127950,0.059554507,0.056401483,0.023030662,0.026806513,0.03086859,0.090007422
127960,0.059548829,0.057197917,0.023434781,0.026844222,0.03085888,0.090292612
127970,0.059543139,0.057725,0.023582322,0.026881952,0.031735999,0.091277123
127980,0.059537435,0.057587881,0.022931837,0.026919704,0.034381159,0.093047541
127990,0.059531719,0.056933953,0.0228831,0.026957478,0.035784116,0.09112077
128000,0.059525989,0.05627156,0.023293866,0.026995273,0.033433327,0.092879703
128010,0.059520247,0.056367092,0.02262328,0.02703309,0.03161136,0.095668113
128020,0.059514491,0.057081601,0.022255861,0.027070928,0.030868815,0.092392831
128030,0.059508723,0.057637659,0.022589342,0.027108787,0.03061783,0.093091106
128040,0.059502941,0.05756376,0.022781611,0.027146666,0.033620356,0.095358895
128050,0.059497147,0.056918769,0.022223405,0.027184566,0.035277373,0.09306993
128060,0.05949134,0.056317476,0.022237453,0.027222487,0.033380239,0.091692846
128070,0.059485519,0.056383106,0.022616409,0.027260428,0.032365333,0.094863879
128080,0.059479686,0.057007006,0.022810369,0.027298389,0.030975425,0.092331011
128090,0.059473839,0.057601165,0.02252848,0.027336371,0.029672448,0.090773234
128100,0.05946798,0.05753757,0.022849892,0.027374372,0.032870728,0.091712264
128110,0.059462108,0.056977079,0.023390847,0.027412393,0.034811316,0.090565087
128120,0.059456222,0.056435735,0.023067575,0.027450433,0.033523301,0.090254844
128130,0.059450324,0.056435644,0.022925395,0.027488493,0.03349493,0.089965615
128140,0.059444413,0.056995445,0.023397437,0.027526572,0.031467216,0.088739719
128150,0.059438489,0.057577054,0.023360284,0.02756467,0.029135752,0.090340869
128160,0.059432551,0.057551475,0.022594857,0.027602787,0.032173015,0.090878187
128170,0.059426601,0.057088261,0.022580221,0.027640922,0.034055466,0.088519322
128180,0.059420638,0.056568795,0.022893733,0.027679077,0.033592749,0.091241661
128190,0.059414662,0.056527139,0.022215639,0.027717249,0.034725518,0.092613877
128200,0.059408673,0.056989888,0.021935384,0.02775544,0.032249395,0.089197393
128210,0.059402671,0.057569133,0.022277591,0.02779365,0.029324463,0.091874239
128220,0.059396656,0.057603834,0.022479988,0.027831877,0.031993167,0.093298842
128230,0.059390628,0.057191455,0.022167104,0.027870122,0.033451822,0.090924455
128240,0.059384587,0.056738544,0.022255281,0.027908384,0.033809397,0.091964872
128250,0.059378533,0.056619766,0.022852353,0.027946665,0.035982639,0.094401935
128260,0.059372466,0.056958942,0.022859458,0.027984962,0.033087935,0.093077262
128270,0.059366386,0.057583362,0.02259347,0.028023277,0.029901278,0.093173253
128280,0.059360293,0.057645256,0.022820579,0.028061609,0.032115332,0.093902691
128290,0.059354187,0.057292643,0.023311966,0.028099958,0.032971379,0.093594417
128300,0.059348068,0.05692003,0.022749407,0.028138324,0.034099676,0.094628307
128310,0.059341936,0.056661884,0.022678595,0.028176707,0.037285197,0.092406135
128320,0.059335792,0.056916553,0.023091418,0.028215106,0.034201022,0.091971484
128330,0.059329634,0.057591089,0.022885988,0.028253521,0.030978378,0.093589972
128340,0.059323463,0.05765985,0.022157605,0.028291952,0.032687037,0.092077588
128350,0.05931728,0.057387647,0.02233595,0.0283304,0.032614984,0.089926212
128360,0.059311083,0.057057267,0.022556145,0.028368864,0.034193129,0.093159551
128370,0.059304874,0.056637474,0.02194146,0.028407343,0.038294914,0.09150668
128380,0.059298651,0.056855064,0.02177657,0.028445838,0.035207475,0.0886305
128390,0.059292416,0.057553577,0.022155038,0.028484349,0.032246554,0.091412865
128400,0.059286167,0.05764276,0.022465239,0.028522875,0.033646233,0.090421245
128410,0.059279906,0.057475766,0.022177706,0.028561416,0.032648993,0.08803545
128420,0.059273632,0.057136624,0.022341663,0.028599972,0.034456768,0.089775601
128430,0.059267344,0.056554062,0.022996285,0.028638544,0.039148701,0.090078088
128440,0.059261044,0.056750937,0.022896224,0.02867713,0.036112271,0.089664728
128450,0.059254731,0.057453837,0.022609096,0.028715731,0.033565462,0.090788691
128460,0.059248405,0.057604616,0.022878171,0.028754346,0.034640066,0.090920687
128470,0.059242066,0.057517195,0.023153189,0.028792976,0.032821526,0.092056451
128480,0.059235714,0.057159367,0.022412047,0.02883162,0.03463849,0.09398637
128490,0.059229349,0.056440284,0.022310774,0.028870278,0.039505968,0.091631517
128500,0.059222971,0.056579487,0.022734423,0.028908951,0.036808093,0.093331937
128510,0.05921658,0.057314702,0.022188375,0.028947637,0.035008085,0.095973824
128520,0.059210176,0.057522535,0.021751744,0.028986337,0.035812869,0.092913962
128530,0.059203759,0.057480736,0.022024585,0.02902505,0.033378186,0.093139446
128540,0.05919733,0.057153427,0.022292392,0.029063778,0.034915769,0.095722939
128550,0.059190887,0.056270956,0.021837478,0.029102518,0.039392289,0.093248406
128560,0.059184432,0.056363698,0.021818057,0.029141272,0.037107544,0.091668844
128570,0.059177963,0.057158979,0.022165911,0.029180038,0.036117203,0.094579526
128580,0.059171482,0.057373915,0.02248885,0.029218818,0.036766249,0.092285832
128590,0.059164987,0.05741798,0.022155342,0.029257611,0.034042669,0.09082628
128600,0.05915848,0.057101214,0.022438434,0.029296416,0.035379842,0.091442948
128610,0.05915196,0.056056224,0.022985308,0.029335234,0.039139465,0.090473902
128620,0.059145427,0.056144446,0.022757923,0.029374064,0.037208828,0.09026924
128630,0.05913888,0.056948759,0.022449642,0.029412907,0.037085671,0.090067633
128640,0.059132321,0.057205927,0.022876768,0.029451762,0.037606452,0.088769742
128650,0.059125749,0.057326318,0.022935331,0.029490629,0.03464687,0.090606703
128660,0.059119165,0.056988674,0.022061994,0.029529508,0.035805314,0.091231208
128670,0.059112567,0.055874824,0.022041313,0.029568399,0.03842312,0.088862046
128680,0.059105956,0.055895216,0.022355305,0.029607301,0.036769567,0.091545801
128690,0.059099332,0.056699643,0.021774424,0.029646215,0.037766483,0.093035113
128700,0.059092696,0.05704116,0.021481667,0.029685141,0.038347947,0.089675257
128710,0.059086046,0.057173458,0.021811576,0.029724078,0.035403385,0.092186718
128720,0.059079384,0.056870731,0.022091891,0.029763026,0.036488557,0.093652237
128730,0.059072709,0.055721649,0.021827832,0.029801985,0.03763104,0.091498182
128740,0.05906602,0.055642137,0.021856331,0.029840955,0.035988429,0.092330798
128750,0.059059319,0.056479824,0.022366125,0.029879936,0.038021974,0.094795698
128760,0.059052605,0.056854088,0.022554747,0.029918928,0.038600026,0.093562549
128770,0.059045878,0.057011204,0.022158375,0.029957931,0.03594981,0.093530461
128780,0.059039138,0.056758958,0.022399685,0.029996944,0.037085202,0.094054351
128790,0.059032385,0.055577058,0.022902821,0.030035967,0.036862391,0.093778323
128800,0.059025619,0.055451011,0.0223347,0.030075001,0.035134037,0.094843841
128810,0.059018841,0.056286096,0.022210656,0.030114045,0.038049264,0.092595245
128820,0.059012049,0.056660856,0.022625584,0.030153098,0.038705488,0.092101509
128830,0.059005245,0.056878892,0.022448495,0.030192162,0.036418034,0.093775778
128840,0.058998427,0.056648548,0.021694348,0.030231236,0.037590268,0.092311501
128850,0.058991597,0.055480204,0.021862336,0.030270319,0.036032371,0.090108344
128860,0.058984754,0.055322677,0.022051759,0.030309412,0.034013936,0.093310539
128870,0.058977898,0.056111577,0.021563336,0.030348514,0.037628353,0.091786915
128880,0.058971029,0.056498711,0.021326202,0.030387626,0.038523913,0.088834136
128890,0.058964147,0.056777738,0.02171788,0.030426747,0.036788105,0.091605641
128900,0.058957252,0.056559931,0.022092339,0.030465877,0.038174455,0.090721081
128910,0.058950344,0.05546023,0.021816006,0.030505016,0.035537384,0.088382156
128920,0.058943424,0.05527156,0.021920777,0.030544163,0.033117965,0.090096078
128930,0.05893649,0.0559868,0.022603473,0.03058332,0.037058019,0.090425243
128940,0.058929544,0.05637449,0.022513425,0.030622486,0.037993578,0.090029047
128950,0.058922585,0.056695423,0.022185022,0.030661659,0.036893938,0.091111882
128960,0.058915612,0.056520842,0.022453905,0.030700842,0.038548286,0.09128764
128970,0.058908627,0.05551662,0.022723214,0.030740033,0.035150013,0.092301079
128980,0.058901629,0.055286242,0.021997053,0.030779232,0.032550271,0.094304443
128990,0.058894619,0.055933289,0.02187127,0.030818439,0.036429506,0.091894294
129000,0.058887595,0.05628433,0.02229903,0.030857654,0.037320563,0.093598442
129010,0.058880558,0.056642559,0.021756341,0.030896877,0.03711229,0.096242157
129020,0.058873509,0.056542436,0.021359697,0.030936108,0.038993626,0.09316136
129030,0.058866446,0.055605497,0.02156661,0.030975346,0.035115351,0.093346646
129040,0.058859371,0.055365328,0.021880017,0.031014593,0.032426128,0.095962965
129050,0.058852283,0.055929845,0.021451116,0.031053846,0.03574222,0.093510258
129060,0.058845182,0.05621821,0.021380215,0.031093107,0.036422362,0.09187077
129070,0.058838068,0.056648857,0.021760951,0.031132376,0.037179321,0.094893112
129080,0.058830941,0.056586431,0.022086811,0.031171651,0.039348636,0.092484762
129090,0.058823802,0.055744423,0.021759761,0.031210934,0.035468618,0.091050031
129100,0.058816649,0.055506307,0.022017561,0.031250223,0.032998682,0.091736251
129110,0.058809484,0.055908537,0.022605182,0.03128952,0.035537851,0.09074411
129120,0.058802305,0.056199197,0.022320639,0.031328823,0.03567742,0.090451582
129130,0.058795114,0.056681587,0.022074584,0.031368133,0.03720496,0.09027161
129140,0.05878791,0.056635198,0.022463849,0.031407449,0.039677309,0.08898543
129150,0.058780693,0.05594126,0.022526683,0.031446772,0.03601599,0.090712376
129160,0.058773464,0.055629537,0.021692441,0.031486101,0.033914247,0.091290912
129170,0.058766221,0.055893836,0.021629137,0.031525437,0.035591687,0.088922344
129180,0.058758966,0.056211288,0.021979869,0.031564779,0.035013739,0.091670764
129190,0.058751697,0.056678908,0.021365183,0.031604126,0.037312141,0.093098687
129200,0.058744416,0.056709551,0.021093014,0.03164348,0.040205896,0.089818192
129210,0.058737122,0.056115761,0.021394153,0.031682839,0.037028979,0.09236441
129220,0.058729815,0.055716372,0.021686666,0.031722205,0.035403802,0.093850539
129230,0.058722495,0.055888613,0.021389579,0.031761576,0.036062379,0.09152295
129240,0.058715163,0.056185462,0.021457285,0.031800952,0.034595995,0.092478347
129250,0.058707817,0.056682297,0.021976831,0.031840334,0.037307352,0.094859262
129260,0.058700459,0.056783446,0.022126693,0.031879722,0.040466935,0.093575845
129270,0.058693088,0.056232248,0.0217765,0.031919114,0.03813136,0.093584321
129280,0.058685704,0.055774945,0.021972442,0.031958512,0.03711167,0.094370764
129290,0.058678307,0.055824007,0.022534769,0.031997915,0.036941539,0.094134146
129300,0.058670897,0.056133873,0.021919215,0.032037323,0.034815611,0.095074298
129310,0.058663475,0.056676619,0.0218535,0.032076735,0.037459076,0.092977936
129320,0.058656039,0.056812234,0.022254508,0.032116153,0.040676086,0.092596869
129330,0.058648591,0.056325903,0.022060459,0.032155575,0.039282828,0.094146398
129340,0.05864113,0.055761648,0.021332424,0.032195002,0.038784116,0.092578348
129350,0.058633656,0.055704062,0.021529137,0.032234433,0.037866748,0.090574767
129360,0.058626169,0.056050544,0.021695393,0.032273869,0.035273486,0.093726069
129370,0.05861867,0.056588008,0.021150478,0.032313309,0.037560228,0.09214666
129380,0.058611157,0.056821809,0.020968576,0.032352754,0.040773893,0.089234327
129390,0.058603632,0.056378363,0.021310038,0.032392202,0.040466294,0.092166037
129400,0.058596094,0.055660291,0.021679027,0.032431655,0.040568779,0.091140821
129410,0.058588543,0.05556164,0.021333037,0.032471111,0.039029938,0.088616253
129420,0.05858098,0.055921042,0.021523084,0.032510572,0.036021638,0.090502823
129430,0.058573403,0.0564469,0.022195295,0.032550036,0.037745198,0.090629735
129440,0.058565814,0.056795975,0.022089089,0.032589504,0.040514806,0.089937469
129450,0.058558211,0.056355041,0.021806317,0.032628975,0.041248645,0.091034437
129460,0.058550596,0.05551956,0.022121567,0.03266845,0.042017064,0.091288633
129470,0.058542969,0.055386088,0.022355088,0.032707929,0.040037921,0.092172459
129480,0.058535328,0.055752003,0.021674232,0.03274741,0.036976485,0.093894828
129490,0.058527674,0.056280071,0.02157279,0.032786895,0.038142514,0.091931879
129500,0.058520008,0.056698402,0.021971987,0.032826383,0.040140573,0.093667611
129510,0.058512329,0.056277336,0.021390213,0.032865875,0.04185383,0.096444805
129520,0.058504637,0.055357588,0.020982475,0.032905369,0.043212761,0.093141978
129530,0.058496932,0.055156408,0.021284385,0.032944866,0.040856161,0.093804234
129540,0.058489215,0.055564265,0.021537602,0.032984366,0.037875938,0.096048556
129550,0.058481485,0.056090922,0.021010196,0.033023868,0.038401306,0.093778566
129560,0.058473741,0.056522909,0.020997826,0.033063373,0.03951212,0.092433766
129570,0.058465986,0.056172179,0.0213421,0.033102881,0.042065403,0.095585408
129580,0.058458217,0.055172965,0.021632512,0.033142392,0.04401969,0.09306784
129590,0.058450435,0.054912823,0.021325937,0.033181904,0.041537279,0.091430112
129600,0.058442641,0.055394244,0.021610717,0.033221419,0.03888294,0.092626186
129610,0.058434834,0.055867845,0.022176313,0.033260936,0.038825394,0.091445371
129620,0.058427014,0.056308778,0.021876725,0.033300455,0.038891515,0.090902176
129630,0.058419181,0.056047554,0.021694419,0.033339977,0.041806291,0.090565624
129640,0.058411336,0.054966688,0.02220421,0.0333795,0.044230295,0.089479496
